No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
60,Niewidzialny Jak Skała,"@Piotr___alex Ale pierdolisz. Nic takiego nie powiedział. Powtarzał to Mentzen, a Nawrocki nie dal się w to wciągnąć. Nie jestem za Pisem, nawet na nich nie głosowałem, ale kręcenie tej imby: ""140 ludzi się napierdala w lesie"" to szczyt kretynizmu xd",Thu May 22 20:58:57 +0000 2025,0,0,3
61,Piotr,@SasinJacek @SlawomirMentzen @NawrockiKn Mentzen rzucił go na podłogę i wytarł nim sobie buty. Nawrocki jako prezydent też podpisywałby dokumenty bez przeczytania ?,Thu May 22 20:58:52 +0000 2025,0,0,13
62,Marcin,"@SPrawaPolka @tvn24 @donaldtusk @faktypofaktach A to miał wprowadzić cenzurę? To przypadkiem Mentzen nie chciał, a Nawrocki podpisał że nie będzie ograniczał swobody wypowiedzi? To jak to w końcu jest? Ma być cenzura czy nie?",Thu May 22 20:58:48 +0000 2025,1,0,32
63,Kaczy Pro,"Nawrocki przed Drugą turą.
#Nawrocki2025 #CozSzkodziObiecac #Mentzen https://t.co/2A2c1fhGYO",Thu May 22 20:54:55 +0000 2025,0,0,34
64,Skrzypas 🆗,"Cóż...
Nawrocki/Batyr wciąż myśli, że walczy o prezydenturę...
Mentzen własnie rozpoczął kampanie parlamentarną 2027",Thu May 22 20:54:32 +0000 2025,0,0,17
65,Dompel K Z N,"@SlawomirMentzen No, dzisiaj już wiemy jedno- że Nawrocki (jak Duda) podpisze wszystko, zgodnie z wolą prezesa. I że Mentzen jest naiwny jeśli mu uwierzy choć w jedno słowo.  Sławku powiedz mi gdzie jest Bóg, HONOR, Ojczyzna jeśli zamierzasz podać rękę Nawrockiemu w geście przekazania poparcia?",Thu May 22 20:53:53 +0000 2025,0,0,11
66,Zenon #Nawrocki2025 🇵🇱🇵🇱🇵🇱,Mentzen i jego pakt toruński? Show dla kamer! Nawrocki podpisał 8 punktów i walczy o Polskę!  Konfederacja to strata czasu! #PolskaNajpierw,Thu May 22 20:49:36 +0000 2025,0,0,128
67,Bartek,"@lkwarzecha Nawrocki walczy o wyborców Mentzena, a to nie są ciamajdy to są ludzie, którzy potrafią walczą o swoje i jak trzeba to pięściami dlatego bliżej im do Karola niż do wypacykwanego Rafała. Mentzen nie zadał tego pytania żeby pogrążyć Karola tylko żeby pokazać, że to prawdziwy facet",Thu May 22 20:49:27 +0000 2025,0,0,49
68,Marta Fowlie,"@KoneserUnii Mentzen ma merytorycznie racje, ale emocjonalnie zachowuje sie lekko neurotycznie jeszcze i insecure. Powinien popracowac nad tym, zeby sie tak nie rzucac. Nawrocki z kolei jest spokojny i widac, ze dojrzalszy psychicznie, ale za bardzo gada jak robot wystudiowanymi linijkami i",Thu May 22 20:46:14 +0000 2025,0,1,296
69,Alex Frost,"Widać, że Nawrocki nie zna się na ekonomii, ale Mentzen też stosuje ją wybiórczo. Nie jest prawdą, że wzrost stóp procentowych zawsze przekłada się na tłumienie inflacji. Wręcz odwrotnie podwyżka stóp może wywołać impuls inflacyjny. 1/n",Thu May 22 20:43:53 +0000 2025,2,12,378
